direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A86_logFC	A86_FDR	A86_sig	A485_logFC	A485_FDR	A485_sig
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0435431	MtrunA17Chr5g0435431			medtr.A17.gnm5.MtrunA17Chr5	+	35465798	35466439	-1.87928925034754	0.600285062831021	NS	-3.9747254476598	0.0463894897687646	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0347571	MtrunA17Chr8g0347571			medtr.A17.gnm5.MtrunA17Chr8	-	10456444	10460048	-1.89807887850201	0.215448411065551	NS	-3.96000989903588	0.00142618228673894	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0480421	MtrunA17Chr6g0480421			medtr.A17.gnm5.MtrunA17Chr6	+	35196154	35201556	-1.64996491292414	0.612518586365163	NS	-3.95613666176238	0.0136813411013462	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0116011	MtrunA17Chr3g0116011			medtr.A17.gnm5.MtrunA17Chr3	+	37315798	37318071	-2.83547110060784	0.053874280486835	NS	-3.94335697409507	0.00272263649418193	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0259871	MtrunA17Chr7g0259871			medtr.A17.gnm5.MtrunA17Chr7	-	44791779	44793823	-2.47612962503887	0.0674060367712043	NS	-3.93959910511151	0.00151945217408829	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0175091	MtrunA17Chr1g0175091			medtr.A17.gnm5.MtrunA17Chr1	-	26491309	26495118	-1.7952715801822	0.123643417310912	NS	-3.92977221470836	0.000103892634477563	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0123331	MtrunA17Chr3g0123331	MtNPL	nodulation pectate lyase (LjNPL orthologue)	medtr.A17.gnm5.MtrunA17Chr3	+	42528581	42530990	-2.03523483345923	0.379794768901214	NS	-3.92313114302128	0.0184591497236313	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0134761	MtrunA17Chr3g0134761			medtr.A17.gnm5.MtrunA17Chr3	+	50924415	50929211	-1.57188423490351	0.505836423487944	NS	-3.91726400497112	0.00292049214350474	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0366741	MtrunA17Chr8g0366741			medtr.A17.gnm5.MtrunA17Chr8	-	30528541	30533068	-1.34647834342977	0.939219455309282	NS	-3.90231737012956	0.0174703681782319	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0359281	MtrunA17Chr8g0359281			medtr.A17.gnm5.MtrunA17Chr8	+	22605244	22607094	-0.856085404829251	0.999999979788073	NS	-3.88228028464085	0.00146589432572146	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0021871	MtrunA17Chr4g0021871			medtr.A17.gnm5.MtrunA17Chr4	+	20763038	20763792	-1.11956317520925	0.999999979788073	NS	-3.87457334133013	0.0208962175733042	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0427111	MtrunA17Chr5g0427111			medtr.A17.gnm5.MtrunA17Chr5	+	28917735	28920277	-2.09702696575299	0.0797706438497173	NS	-3.83761877094152	0.000252628150727118	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0110191	MtrunA17Chr3g0110191			medtr.A17.gnm5.MtrunA17Chr3	+	32901276	32903563	-1.94078272476217	0.165856671396126	NS	-3.83753053261547	0.000310882392721669	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0250401	MtrunA17Chr7g0250401			medtr.A17.gnm5.MtrunA17Chr7	+	37904145	37908000	-1.31439288592983	0.989342928043356	NS	-3.80368143966992	0.00383004913711273	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099911	MtrunA17Chr3g0099911			medtr.A17.gnm5.MtrunA17Chr3	+	24636634	24641478	-1.05724382204804	0.999999979788073	NS	-3.79774313477447	0.0306877573390483	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0487101	MtrunA17Chr6g0487101			medtr.A17.gnm5.MtrunA17Chr6	-	41442758	41447823	-1.34574164807353	0.586317691521828	NS	-3.79527905478957	0.000193507268206078	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0245361	MtrunA17Chr7g0245361			medtr.A17.gnm5.MtrunA17Chr7	-	34413211	34415089	-3.08116800032528	0.0556605034231892	NS	-3.78878459654621	0.0110543547425205	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0332221	MtrunA17Chr2g0332221	MtABCG11	ATP-binding cassette (ABC) transporter type G (XM_003597770)	medtr.A17.gnm5.MtrunA17Chr2	-	50334622	50341497	-1.80106196056736	0.528394536438841	NS	-3.7846595683885	0.0055664307924401	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464241	MtrunA17Chr6g0464241			medtr.A17.gnm5.MtrunA17Chr6	+	13440714	13442297	-3.82699928159411	0.0697083240728625	NS	-3.77344032165892	0.0342363717409901	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0063701	MtrunA17Chr4g0063701			medtr.A17.gnm5.MtrunA17Chr4	+	55177821	55180311	-1.02267958353538	0.999999979788073	NS	-3.73228569313217	0.0189728017618273	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0400671	MtrunA17Chr5g0400671			medtr.A17.gnm5.MtrunA17Chr5	+	4951803	4955764	-2.17824493687974	0.216794447677833	NS	-3.72142361434632	0.00673571649320711	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0312961	MtrunA17Chr2g0312961			medtr.A17.gnm5.MtrunA17Chr2	+	35737800	35738123	-1.96346396876425	0.290449869507048	NS	-3.71240856657162	0.00574444606142313	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0317881	MtrunA17Chr2g0317881			medtr.A17.gnm5.MtrunA17Chr2	-	39678051	39679693	-0.338603315573524	0.999999979788073	NS	-3.71184764090702	0.0348564336709643	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0118221	MtrunA17Chr3g0118221			medtr.A17.gnm5.MtrunA17Chr3	-	38922300	38923884	-1.92616971974014	0.1323169309932	NS	-3.70696587992401	0.000484397841232506	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114601	MtrunA17Chr3g0114601			medtr.A17.gnm5.MtrunA17Chr3	-	36024294	36026128	-2.24434519291165	0.0558406862940972	NS	-3.69605096880997	0.000979081616966027	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114191	MtrunA17Chr3g0114191			medtr.A17.gnm5.MtrunA17Chr3	+	35758940	35762267	-0.562655421545457	0.999999979788073	NS	-3.69375873382878	0.00266393013926254	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0335331	MtrunA17Chr8g0335331	MtEDN3	ERF differentially regulated during nodulation 3	medtr.A17.gnm5.MtrunA17Chr8	+	873651	874572	-0.710013978496408	0.999999979788073	NS	-3.68826825251742	0.0443826300955167	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0242981	MtrunA17Chr7g0242981			medtr.A17.gnm5.MtrunA17Chr7	+	32398198	32401821	-1.46450417202815	0.813863237001703	NS	-3.68444636065897	0.0241768153886858	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0033471	MtrunA17Chr4g0033471			medtr.A17.gnm5.MtrunA17Chr4	+	33453875	33454256	-1.46851866751452	0.898789376232385	NS	-3.68200298437307	0.046109255836898	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0129071	MtrunA17Chr3g0129071			medtr.A17.gnm5.MtrunA17Chr3	-	46662347	46663715	-0.166715393580194	0.999999979788073	NS	-3.68140398138131	0.00583194708846165	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0070891	MtrunA17Chr4g0070891			medtr.A17.gnm5.MtrunA17Chr4	-	60385837	60388196	-3.38792450276533	0.161701443388597	NS	-3.68128412390829	0.0490121706097559	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0192781	MtrunA17Chr1g0192781	MtNAS1	nicotianamide synthase	medtr.A17.gnm5.MtrunA17Chr1	+	41340836	41342340	-2.81877966675381	0.0808172667150563	NS	-3.67726298606177	0.0109451659540252	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0401631	MtrunA17Chr5g0401631			medtr.A17.gnm5.MtrunA17Chr5	+	5830932	5833526	-0.467620376892157	0.999999979788073	NS	-3.67509645779007	0.0272592834307446	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0265061	MtrunA17Chr7g0265061			medtr.A17.gnm5.MtrunA17Chr7	-	48465459	48466639	-1.14418600300983	0.999999979788073	NS	-3.67012702360449	0.0239296503855125	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0012171	MtrunA17Chr4g0012171	MtNCR617	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	-	9697640	9698319	-0.816179027562476	0.999999979788073	NS	-3.66838066601055	0.0137256109844968	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185551	MtrunA17Chr1g0185551			medtr.A17.gnm5.MtrunA17Chr1	+	35949975	35951879	-1.17100012432458	0.999999979788073	NS	-3.63157594068946	0.00150207965185657	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0240511	MtrunA17Chr7g0240511			medtr.A17.gnm5.MtrunA17Chr7	-	30337060	30339584	-0.143814328550866	0.999999979788073	NS	-3.62904858483328	0.0397706335382684	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0034291	MtrunA17Chr4g0034291			medtr.A17.gnm5.MtrunA17Chr4	+	33985118	33986123	-1.41476880411762	0.645282306675133	NS	-3.62894045376499	0.000785129328952898	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0486451	MtrunA17Chr6g0486451			medtr.A17.gnm5.MtrunA17Chr6	-	40803867	40807549	-2.01700709988791	0.24618001783184	NS	-3.62712957498434	0.0075471250009953	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0328451	MtrunA17Chr2g0328451			medtr.A17.gnm5.MtrunA17Chr2	-	47747336	47750194	-1.50870314263411	0.832546282407219	NS	-3.62618093088474	0.0346574203207273	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0058531	MtrunA17Chr4g0058531			medtr.A17.gnm5.MtrunA17Chr4	-	51469971	51470614	-0.611155565984605	0.999999979788073	NS	-3.62422782891266	0.0462695525434763	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0267231	MtrunA17Chr7g0267231			medtr.A17.gnm5.MtrunA17Chr7	-	50043913	50044979	-3.18435420979559	0.0915294850717126	NS	-3.60825747883052	0.0302323839062687	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0393841	MtrunA17Chr5g0393841	MtNMN1	Nucleolar/Mitochondrial protein involved in Nodulation	medtr.A17.gnm5.MtrunA17Chr5	-	374493	375343	-2.13319149495431	0.397428329334429	NS	-3.60625744823051	0.045568673147472	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0260621	MtrunA17Chr7g0260621			medtr.A17.gnm5.MtrunA17Chr7	-	45384732	45386133	-2.88668803787068	0.15375728857009	NS	-3.60268916902221	0.040716999126485	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0250351	MtrunA17Chr7g0250351			medtr.A17.gnm5.MtrunA17Chr7	+	37822347	37826001	-1.3144501444551	0.999999979788073	NS	-3.60238585742703	0.0388030875918288	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0217371	MtrunA17Chr7g0217371			medtr.A17.gnm5.MtrunA17Chr7	+	2925947	2928745	-1.92724797265682	0.466381211410457	NS	-3.59721292754051	0.0322964413147337	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0333851	MtrunA17Chr2g0333851			medtr.A17.gnm5.MtrunA17Chr2	+	51557949	51560290	-1.50725922334404	0.721181378041049	NS	-3.59099637014595	0.00368356478439549	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0094551	MtrunA17Chr3g0094551			medtr.A17.gnm5.MtrunA17Chr3	+	17619866	17621928	-1.30844501147756	0.999999979788073	NS	-3.5836155954511	0.0268401679576257	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0106211	MtrunA17Chr3g0106211			medtr.A17.gnm5.MtrunA17Chr3	-	30041577	30043991	-3.00419761694859	0.0794582063001443	NS	-3.57990665922161	0.0207589543166083	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0214461	MtrunA17Chr7g0214461	MtNPF7.4	NRT1/ PTR FAMILY|nitrate transporter / peptide transporter	medtr.A17.gnm5.MtrunA17Chr7	+	522415	525993	-1.12266810857046	0.999999979788073	NS	-3.57610858540175	0.00035619443724406	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0481231	MtrunA17Chr6g0481231			medtr.A17.gnm5.MtrunA17Chr6	+	36160649	36164237	-1.81428087359003	0.16887844645167	NS	-3.55945987958058	0.000531738461221029	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0126391	MtrunA17Chr3g0126391			medtr.A17.gnm5.MtrunA17Chr3	-	44714994	44716993	-2.38886296948229	0.074841766472404	NS	-3.55910513611854	0.00251510461929288	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0400511	MtrunA17Chr5g0400511	MtLAT52/POE_10	Late Anther Tomato52/Pollen Ole e 1 Allergen and Extensin	medtr.A17.gnm5.MtrunA17Chr5	-	4808633	4810319	-0.176871197251061	0.999999979788073	NS	-3.55089524277698	0.0296283417332403	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0310081	MtrunA17Chr2g0310081			medtr.A17.gnm5.MtrunA17Chr2	-	32970636	32973847	-1.88026189628415	0.252938061640295	NS	-3.52595619297822	0.00174834631764009	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0028161	MtrunA17Chr4g0028161			medtr.A17.gnm5.MtrunA17Chr4	-	29104878	29106659	-1.90172572936876	0.136808504763285	NS	-3.52223265045302	0.0006850539884639	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0350201	MtrunA17Chr8g0350201			medtr.A17.gnm5.MtrunA17Chr8	+	12317707	12322143	-2.57945548734033	0.0825288546873494	NS	-3.51749687068322	0.00720446181181278	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0412501	MtrunA17Chr5g0412501			medtr.A17.gnm5.MtrunA17Chr5	-	13930578	13931880	-0.98533733728945	0.999999979788073	NS	-3.51626788001374	0.0242946936958752	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0474321	MtrunA17Chr6g0474321			medtr.A17.gnm5.MtrunA17Chr6	+	28040285	28044891	-2.92979307627797	0.0528157984995458	NS	-3.50631498735259	0.0109912612907283	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0091141	MtrunA17Chr3g0091141	MtCKX6	cytokinin oxydase 6	medtr.A17.gnm5.MtrunA17Chr3	-	12390190	12394564	-1.75494812253878	0.437896453654486	NS	-3.50511806973093	0.0114008096318015	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0485181	MtrunA17Chr6g0485181			medtr.A17.gnm5.MtrunA17Chr6	+	39713170	39716569	-1.36882367836772	0.585404692778138	NS	-3.5032702699828	0.000148068742134736	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0402701	MtrunA17Chr5g0402701			medtr.A17.gnm5.MtrunA17Chr5	-	6737746	6740408	-1.49193490284122	0.391080548972298	NS	-3.50104449163263	0.000155464583522067	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0205911	MtrunA17Chr1g0205911			medtr.A17.gnm5.MtrunA17Chr1	-	51054286	51055639	-1.62747141733432	0.466324224230314	NS	-3.4983672786759	0.00241417169210599	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0195851	MtrunA17Chr1g0195851	MtCbf4|MtNF-YB6	CAAT-box transcription factor 4|nuclear factor Y subunit B6	medtr.A17.gnm5.MtrunA17Chr1	-	43620434	43622497	-1.8620455814439	0.443230750738253	NS	-3.49698474965174	0.0245152187665885	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0371921	MtrunA17Chr8g0371921			medtr.A17.gnm5.MtrunA17Chr8	-	34535530	34538562	-0.226091580078569	0.999999979788073	NS	-3.49360624845993	5.17944824404958e-05	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0482411	MtrunA17Chr6g0482411			medtr.A17.gnm5.MtrunA17Chr6	-	37081605	37086454	-2.12529825006217	0.3400950210878	NS	-3.46479694627736	0.0344210439882275	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0095801	MtrunA17Chr3g0095801			medtr.A17.gnm5.MtrunA17Chr3	+	19303546	19305438	-1.24699522591267	0.66361487733719	NS	-3.46464424634522	2.28350336008198e-05	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0089341	MtrunA17Chr3g0089341			medtr.A17.gnm5.MtrunA17Chr3	+	10470878	10471108	-0.953105553522197	0.999999979788073	NS	-3.46456512331167	0.0119059610928779	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0357471	MtrunA17Chr8g0357471	MtNCR739	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr8	-	19433541	19435383	-1.54387259381267	0.557769396487594	NS	-3.45209012400283	0.00162254654420327	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0347121	MtrunA17Chr8g0347121	MtCNGCIa	cyclic nucleotide-gated channel	medtr.A17.gnm5.MtrunA17Chr8	-	10093935	10099209	-1.20271090458248	0.994901247731823	NS	-3.44602738411787	0.0028450523190891	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0391621	MtrunA17Chr8g0391621			medtr.A17.gnm5.MtrunA17Chr8	-	48472962	48475450	-1.8278413110011	0.585404692778138	NS	-3.4419418562077	0.0230028113623845	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0256821	MtrunA17Chr7g0256821	MtGASA22	Gibberellic Acid-Stimulated in Arabidopsis	medtr.A17.gnm5.MtrunA17Chr7	-	42536904	42538411	-1.40105137173374	0.489117679328655	NS	-3.43829278864098	0.000123697598323404	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0137851	MtrunA17Chr3g0137851	MtSPX1	SPX domain-containing protein	medtr.A17.gnm5.MtrunA17Chr3	+	52998584	52999985	-1.73381286871228	0.298232733520466	NS	-3.43642198883416	0.00342048613636623	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0056481	MtrunA17Chr4g0056481			medtr.A17.gnm5.MtrunA17Chr4	+	49922625	49929018	-1.07417160198371	0.999999979788073	NS	-3.4354328578227	0.00190700933433968	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0126091	MtrunA17Chr3g0126091			medtr.A17.gnm5.MtrunA17Chr3	-	44475861	44478400	-0.264491664698666	0.999999979788073	NS	-3.42497130793819	0.0108814681129656	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0328971	MtrunA17Chr2g0328971	MtPLT1	plethora 1 (in situ hybridization in PMID:24483147)	medtr.A17.gnm5.MtrunA17Chr2	-	48070552	48074221	-0.707373037594863	0.999999979788073	NS	-3.41973159226892	0.0256791466468625	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0351881	MtrunA17Chr8g0351881			medtr.A17.gnm5.MtrunA17Chr8	-	13847056	13852003	-1.6103855972158	0.620712652576107	NS	-3.41931886301468	0.00988946175419892	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0010221	MtrunA17Chr4g0010221			medtr.A17.gnm5.MtrunA17Chr4	+	8017685	8021223	-1.03479464816064	0.999999979788073	NS	-3.41480660009139	0.000364405238243468	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0457611	MtrunA17Chr6g0457611			medtr.A17.gnm5.MtrunA17Chr6	+	7290139	7293494	-2.22587755517863	0.121955111223198	NS	-3.39881166356583	0.00615831872125083	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185121	MtrunA17Chr1g0185121			medtr.A17.gnm5.MtrunA17Chr1	-	35558665	35562814	-2.08399184342265	0.100261775792636	NS	-3.39752576415336	0.00161483333749731	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0481221	MtrunA17Chr6g0481221			medtr.A17.gnm5.MtrunA17Chr6	+	36158694	36160647	-1.97204512590385	0.187976591053169	NS	-3.39092001385875	0.00362542327822551	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0057061	MtrunA17Chr4g0057061			medtr.A17.gnm5.MtrunA17Chr4	+	50392725	50395352	-1.68706850795028	0.280195154404804	NS	-3.37712333289126	0.00122724613047054	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0161131	MtrunA17Chr1g0161131			medtr.A17.gnm5.MtrunA17Chr1	+	11421245	11423100	-2.47649249503594	0.0674060367712043	NS	-3.37542006906653	0.00500987761079351	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0340431	MtrunA17Chr8g0340431			medtr.A17.gnm5.MtrunA17Chr8	+	4244732	4245716	-1.83248445142148	0.455323894501844	NS	-3.3691749949379	0.0249024979165988	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0035761	MtrunA17Chr4g0035761	MtMATE61	multidrug and toxic compound extrusion family	medtr.A17.gnm5.MtrunA17Chr4	+	35108779	35114660	-0.836703143448879	0.999999979788073	NS	-3.36894407532293	0.0308787782365411	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0224921	MtrunA17Chr7g0224921			medtr.A17.gnm5.MtrunA17Chr7	+	10217834	10219313	-1.82121601449923	0.291914486170565	NS	-3.36133053255858	0.00570161675477536	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0209901	MtrunA17Chr1g0209901			medtr.A17.gnm5.MtrunA17Chr1	-	53798415	53802641	-1.87113060688038	0.0527888069803971	NS	-3.35516579203525	0.0001136106238274	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0260491	MtrunA17Chr7g0260491			medtr.A17.gnm5.MtrunA17Chr7	-	45276596	45278964	-1.19603578290375	0.999999979788073	NS	-3.35393742045662	0.0170381158914715	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0298751	MtrunA17Chr2g0298751			medtr.A17.gnm5.MtrunA17Chr2	-	16664079	16671936	-0.217550638194977	0.999999979788073	NS	-3.35026143315059	0.0146312997502566	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0299371	MtrunA17Chr2g0299371	MtCKX3	cytokinin oxidase 3	medtr.A17.gnm5.MtrunA17Chr2	+	17308770	17314114	-1.60950349995871	0.585404692778138	NS	-3.34605820450987	0.0128593672416816	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0130011	MtrunA17Chr3g0130011			medtr.A17.gnm5.MtrunA17Chr3	-	47354667	47358955	-1.85895978739002	0.113262212759039	NS	-3.33680951328745	0.000199919667816657	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0375401	MtrunA17Chr8g0375401			medtr.A17.gnm5.MtrunA17Chr8	-	37244623	37245658	-2.09964912658017	0.293682184207961	NS	-3.32687112909925	0.0265543257955222	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0482401	MtrunA17Chr6g0482401			medtr.A17.gnm5.MtrunA17Chr6	-	37080514	37080723	-1.1408245886286	0.999999979788073	NS	-3.32276668079082	0.0249729402725123	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0447341	MtrunA17Chr5g0447341	MtGPA	glucose-1-phosphate adenylyltransferase family protein	medtr.A17.gnm5.MtrunA17Chr5	+	43655357	43659514	-1.39905693688216	0.674116846389821	NS	-3.31192095498368	0.0010239186220474	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0242341	MtrunA17Chr7g0242341			medtr.A17.gnm5.MtrunA17Chr7	-	31815971	31817346	-1.39498198360965	0.69098902055623	NS	-3.30190981996239	0.0039591030492496	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0063461	MtrunA17Chr4g0063461			medtr.A17.gnm5.MtrunA17Chr4	+	55037956	55041483	-1.18331324883368	0.996876240144368	NS	-3.29949954979617	0.00309687586503352	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0154371	MtrunA17Chr1g0154371			medtr.A17.gnm5.MtrunA17Chr1	+	6580540	6583669	-1.75514020443888	0.402702250942293	NS	-3.28828711375927	0.0105698420833291	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0200361	MtrunA17Chr1g0200361			medtr.A17.gnm5.MtrunA17Chr1	-	46892326	46892956	-1.16809858784936	0.999999979788073	NS	-3.27983183394142	0.00583194708846165	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0259971	MtrunA17Chr7g0259971			medtr.A17.gnm5.MtrunA17Chr7	+	44883494	44884512	-0.432565563057308	0.999999979788073	NS	-3.27822773483385	0.0238992311847047	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0063251	MtrunA17Chr4g0063251			medtr.A17.gnm5.MtrunA17Chr4	+	54899901	54902060	-1.43799570208579	0.730470785967201	NS	-3.27779471195276	0.00443462244870175	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0010861	MtrunA17Chr4g0010861			medtr.A17.gnm5.MtrunA17Chr4	-	8487596	8491220	-0.549781093986491	0.999999979788073	NS	-3.27163519186307	0.0272516094455726	DOWN
