gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A256_logFC	A256_FDR	A256_sig	A485_logFC	A485_FDR	A485_sig	A86_logFC	A86_FDR	A86_sig	A86256_logFC	A86256_FDR	A86256_sig	A86485_logFC	A86485_FDR	A86485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146671	MtrunA17Chr1g0146671			medtr.A17.gnm5.MtrunA17Chr1	-	485514	488060	0.786937108222993	1	NS	0.71604973710199	1	NS	0.132601100175197	0.999999979788073	NS	0.315464581699303	1	NS	-0.097291583176759	1	NS	0.0653684569671184	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146681	MtrunA17Chr1g0146681			medtr.A17.gnm5.MtrunA17Chr1	+	489285	491744	0.0528732939480678	1	NS	0.185167976922383	1	NS	0.303404920569975	0.999999979788073	NS	-0.658679764710262	1	NS	0.0496231350730197	1	NS	0.126440452302793	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146691	MtrunA17Chr1g0146691			medtr.A17.gnm5.MtrunA17Chr1	-	496905	505993	-0.0861174149624845	1	NS	-0.221905361110639	1	NS	-0.000998307786194085	0.999999979788073	NS	-0.161159359237995	1	NS	0.100985658102249	1	NS	-0.801910726593358	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146701	MtrunA17Chr1g0146701			medtr.A17.gnm5.MtrunA17Chr1	+	508072	512595	0.449564080346198	1	NS	0.440477526509318	1	NS	0.542260979580867	0.999999979788073	NS	0.35380915508245	1	NS	0.64637565308651	1	NS	0.179669457810826	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146721	MtrunA17Chr1g0146721			medtr.A17.gnm5.MtrunA17Chr1	-	516591	523073	0.899051769692541	1	NS	0.933848528561346	1	NS	0.446786284351422	0.999999979788073	NS	1.04153121879215	0.710313128943512	NS	-0.145220263730842	1	NS	0.713352115957934	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146731	MtrunA17Chr1g0146731	MtSDG1	Histone methyltransferase SDG subfamily	medtr.A17.gnm5.MtrunA17Chr1	+	524218	527619	-1.40318135808999	0.935387464680785	NS	-1.67797366590076	0.764142455120851	NS	-0.248179472952836	0.999999979788073	NS	-0.668444178322869	1	NS	2.27332421523061	0.116168499639353	NS	1.58127750757282	0.434962916722815	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146771	MtrunA17Chr1g0146771			medtr.A17.gnm5.MtrunA17Chr1	+	565049	568751	0.916219902304105	1	NS	0.86535374295507	1	NS	0.146176464425279	0.999999979788073	NS	0.385903674875153	1	NS	-0.0430197354392673	1	NS	0.271831507651426	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146781	MtrunA17Chr1g0146781			medtr.A17.gnm5.MtrunA17Chr1	+	568753	569924	0.497972904277622	1	NS	0.502237998367315	1	NS	0.818241452774364	0.999999979788073	NS	0.591037490395487	1	NS	0.356833936928943	1	NS	0.0864341833243227	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146801	MtrunA17Chr1g0146801			medtr.A17.gnm5.MtrunA17Chr1	-	577253	581664	0.180143986877702	1	NS	0.339122921256002	1	NS	0.248838199401548	0.999999979788073	NS	0.791200654432483	1	NS	-0.197753670454844	1	NS	-0.415675227902487	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146811	MtrunA17Chr1g0146811			medtr.A17.gnm5.MtrunA17Chr1	-	599747	604553	-0.650820660940958	1	NS	-1.03903303095872	0.794529583673114	NS	-0.140364547858825	0.999999979788073	NS	-1.07699999286863	0.689436337333957	NS	0.0463315044801705	1	NS	-0.075624882960392	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146821	MtrunA17Chr1g0146821			medtr.A17.gnm5.MtrunA17Chr1	+	600175	600692	-0.6577345476896	1	NS	-0.712286272798792	1	NS	0.0610485343586446	0.999999979788073	NS	-1.06196761958443	0.716495287116863	NS	0.23959465430833	1	NS	-0.0610163757004805	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146861	MtrunA17Chr1g0146861			medtr.A17.gnm5.MtrunA17Chr1	+	625290	628828	2.0618075232245	0.0099232765497573	UP	2.28791761166	0.0029086446114329	UP	1.44393945072256	0.402102780417483	NS	1.87542699980416	0.0242642683048288	UP	1.06562334862836	1	NS	2.46508824448981	0.000669807662770383	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146871	MtrunA17Chr1g0146871			medtr.A17.gnm5.MtrunA17Chr1	-	626739	627618	2.03919068880929	0.0273492512046183	UP	2.03036406680325	0.0271636809385206	UP	1.29124634587829	0.782665674913396	NS	1.74348167721782	0.0860436995693128	NS	0.9264690805404	1	NS	2.45188942877022	0.00272882579002095	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146881	MtrunA17Chr1g0146881			medtr.A17.gnm5.MtrunA17Chr1	+	631172	638371	1.41881878852683	0.5166094709029	NS	1.08325688669801	0.842692523574371	NS	0.628016797445421	0.999999979788073	NS	1.15273834952245	0.740477774026114	NS	0.0301304615872543	1	NS	-0.430312040993162	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146891	MtrunA17Chr1g0146891			medtr.A17.gnm5.MtrunA17Chr1	-	638822	639530	6.14903093154519	7.08712508092798e-06	UP	5.79562352968963	1.40722346500108e-05	UP	3.85383199014471	0.00887213682607505	UP	5.86980892801006	1.06419386454875e-05	UP	-1.65696986960461	1	NS	-0.663510238946988	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146901	MtrunA17Chr1g0146901			medtr.A17.gnm5.MtrunA17Chr1	+	640613	643582	0.349548195460839	1	NS	0.253882973945625	1	NS	0.160016062291403	0.999999979788073	NS	0.571843388508414	1	NS	0.169486531484613	1	NS	-0.474954456854663	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146911	MtrunA17Chr1g0146911			medtr.A17.gnm5.MtrunA17Chr1	-	642349	646333	-0.208630065246155	1	NS	0.000293915167461472	1	NS	-0.689703850847852	0.999999979788073	NS	-0.0681629771727865	1	NS	-0.819141683717778	1	NS	-0.962279905482286	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146921	MtrunA17Chr1g0146921			medtr.A17.gnm5.MtrunA17Chr1	-	651250	654763	-0.160010205873564	1	NS	-0.247758182164559	1	NS	-0.0792098288735696	0.999999979788073	NS	0.222691078934919	1	NS	0.0395358167406969	1	NS	1.16859880008902	0.617093594942525	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0146931	MtrunA17Chr1g0146931			medtr.A17.gnm5.MtrunA17Chr1	-	659057	663705	2.19697396522093	0.00948873644896481	UP	2.75319435265866	0.00074009746684188	UP	1.73931459516391	0.165785735064739	NS	3.17688115938752	0.000146156247762134	UP	-0.415729665178199	1	NS	0.201232153909832	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147011	MtrunA17Chr1g0147011			medtr.A17.gnm5.MtrunA17Chr1	+	718922	734570	0.0131601470399008	1	NS	-1.16603710657156	0.619149901778746	NS	-0.210653639239235	0.999999979788073	NS	-1.27774719954301	0.446940893511597	NS	0.461861946987386	1	NS	-0.92360278113074	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147021	MtrunA17Chr1g0147021	MtJMJ1	Histone demethylase JmjC domain-containing	medtr.A17.gnm5.MtrunA17Chr1	+	743796	753684	-0.89120025801626	1	NS	-0.958624429606164	0.990547898883435	NS	-0.785211967053342	0.999999979788073	NS	-0.88680423506194	1	NS	0.300935761834824	1	NS	0.403431191752914	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147041	MtrunA17Chr1g0147041	LjSINA4-like	Seven in absentia 4 E23 ligase	medtr.A17.gnm5.MtrunA17Chr1	+	768164	773664	0.264557607604484	1	NS	0.346913168114443	1	NS	0.21382815445764	0.999999979788073	NS	0.350098371413754	1	NS	-0.0699187246492529	1	NS	-0.0184908226473912	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147051	MtrunA17Chr1g0147051			medtr.A17.gnm5.MtrunA17Chr1	-	780326	784318	-1.92418609301078	0.0103926800127061	DOWN	-1.06767395875114	0.729975665594946	NS	-1.52675104269427	0.208510056801774	NS	-0.859683195012956	1	NS	-0.754828172139793	1	NS	-0.93839646521809	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147071	MtrunA17Chr1g0147071			medtr.A17.gnm5.MtrunA17Chr1	+	799064	804964	-0.209722441570869	1	NS	-0.165827734337021	1	NS	-0.030246647021928	0.999999979788073	NS	0.162327695034315	1	NS	-0.19300082477549	1	NS	0.278672849137712	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147101	MtrunA17Chr1g0147101			medtr.A17.gnm5.MtrunA17Chr1	+	819126	822449	-0.378680519271073	1	NS	-0.449011627707117	1	NS	-0.42587844928215	0.999999979788073	NS	-0.504362749145105	1	NS	0.171134248829327	1	NS	0.033236701888567	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147111	MtrunA17Chr1g0147111			medtr.A17.gnm5.MtrunA17Chr1	+	840275	845456	-0.571638080460961	1	NS	-0.130920274273384	1	NS	-0.407954608475974	0.999999979788073	NS	0.0952287638453095	1	NS	0.12463473221777	1	NS	-0.342761308328744	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147121	MtrunA17Chr1g0147121	MtSDG3	Histone methyltransferase SDG subfamily	medtr.A17.gnm5.MtrunA17Chr1	+	848935	860201	-0.402276136656041	1	NS	-0.429974666549859	1	NS	-0.561482926614701	0.999999979788073	NS	-0.531813427121809	1	NS	0.429371971448847	1	NS	0.130404441793066	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147131	MtrunA17Chr1g0147131			medtr.A17.gnm5.MtrunA17Chr1	-	858370	859974	-0.671738446678987	1	NS	-0.778091326816379	1	NS	-0.263502754222221	0.999999979788073	NS	-0.187469827089474	1	NS	0.70966494160281	1	NS	-0.0184646167542855	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147151	MtrunA17Chr1g0147151	MtSPP	signal peptide peptidase (TC44385)	medtr.A17.gnm5.MtrunA17Chr1	-	872233	878179	-0.632245163729368	1	NS	-0.867551140694632	1	NS	-0.487078459802702	0.999999979788073	NS	-0.967003190998101	0.950754084212561	NS	0.0363063411757791	1	NS	-0.651236331624051	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147161	MtrunA17Chr1g0147161			medtr.A17.gnm5.MtrunA17Chr1	+	882075	885493	-0.529729315696768	1	NS	-0.6428448779581	1	NS	-0.711136177581381	0.999999979788073	NS	-0.350699023570806	1	NS	-0.474663334317776	1	NS	-0.58140407249539	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147171	MtrunA17Chr1g0147171			medtr.A17.gnm5.MtrunA17Chr1	-	886506	890475	-0.229230797095698	1	NS	0.475214143819016	1	NS	-0.392312647552685	0.999999979788073	NS	0.07284921408495	1	NS	-0.00925479636618149	1	NS	0.422638964858381	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147191	MtrunA17Chr1g0147191			medtr.A17.gnm5.MtrunA17Chr1	+	896849	901624	-0.449973816721318	1	NS	-0.400208525745817	1	NS	-0.374935370234107	0.999999979788073	NS	-0.248608807605719	1	NS	0.0986108597978512	1	NS	-0.0331884747554807	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147201	MtrunA17Chr1g0147201			medtr.A17.gnm5.MtrunA17Chr1	-	902635	905119	-0.306969809268154	1	NS	-0.643319716056876	1	NS	-0.0597074773907294	0.999999979788073	NS	-0.369290745320236	1	NS	0.0753627008901067	1	NS	-0.533248468790864	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147211	MtrunA17Chr1g0147211			medtr.A17.gnm5.MtrunA17Chr1	+	906603	915436	0.40771916361362	1	NS	0.112110165250474	1	NS	0.140512743860131	0.999999979788073	NS	0.330140298254005	1	NS	-0.161028312044279	1	NS	-0.268517480627743	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147221	MtrunA17Chr1g0147221			medtr.A17.gnm5.MtrunA17Chr1	-	919953	925639	-3.59826612081217	0.0138981547343912	DOWN	-1.68904407076379	0.297008758150982	NS	-3.36148536092658	0.0388277421661238	DOWN	-2.18646513645621	0.102834584689789	NS	-0.321417465443894	1	NS	-2.33708084368546	0.0587626056154756	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147341	MtrunA17Chr1g0147341			medtr.A17.gnm5.MtrunA17Chr1	-	1012173	1027627	-0.313928151963733	1	NS	-0.78311700222271	1	NS	-0.859849844597371	0.999999979788073	NS	-0.872502427063986	1	NS	0.525526192248008	1	NS	0.367808516744508	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147351	MtrunA17Chr1g0147351			medtr.A17.gnm5.MtrunA17Chr1	+	1029951	1032487	0.338164508166802	1	NS	0.194194967781902	1	NS	0.0972902967198671	0.999999979788073	NS	0.245230150131714	1	NS	0.232138033503254	1	NS	0.311596986991453	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147371	MtrunA17Chr1g0147371			medtr.A17.gnm5.MtrunA17Chr1	+	1053509	1059439	-0.446966437355657	1	NS	0.15489627212641	1	NS	-0.215484859891868	0.999999979788073	NS	0.40861540582754	1	NS	0.0638713682390275	1	NS	0.257050795979067	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147381	MtrunA17Chr1g0147381			medtr.A17.gnm5.MtrunA17Chr1	-	1057850	1058857	1.57505780835267	0.538813615212326	NS	1.6958449959035	0.427696316840302	NS	1.40485543557686	0.999999979788073	NS	2.48931872009144	0.0694857968904072	NS	0.0299994884183227	1	NS	1.03429486972602	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147391	MtrunA17Chr1g0147391			medtr.A17.gnm5.MtrunA17Chr1	+	1061944	1062508	1.86337683340255	0.274193755027585	NS	1.39538306129323	0.610219512818049	NS	1.96036952193702	0.395669878742265	NS	1.59117229837635	0.417611872461286	NS	-1.16178422888699	1	NS	-0.1384726417626	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147401	MtrunA17Chr1g0147401	MtPhytogb3.2|MtGlb3-2	truncated hemoglobin (tr-Hb)	medtr.A17.gnm5.MtrunA17Chr1	+	1063439	1067089	1.14079602197363	0.536485054366945	NS	1.30790760044155	0.214169098498547	NS	1.39561917373447	0.256275041435566	NS	2.00923919458495	0.00129544580615926	UP	-0.649093913281135	1	NS	-0.679794037504763	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147421	MtrunA17Chr1g0147421			medtr.A17.gnm5.MtrunA17Chr1	+	1087498	1091080	-1.07008246610901	0.739332824875298	NS	0.0603436641559902	1	NS	-1.13645516228619	0.943404491422423	NS	-0.381515149243228	1	NS	0.130077764782506	1	NS	0.964553608944712	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147481	MtrunA17Chr1g0147481			medtr.A17.gnm5.MtrunA17Chr1	+	1147801	1159578	-0.184492244149001	1	NS	-0.409047043229881	1	NS	-0.211613423138713	0.999999979788073	NS	-0.448431457316838	1	NS	0.182283453723828	1	NS	0.92996668172614	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147491	MtrunA17Chr1g0147491	MtbZIP-627	bZIP transcription factor 627 (TC120540)	medtr.A17.gnm5.MtrunA17Chr1	-	1159441	1165123	0.463820806731258	1	NS	0.189580116758752	1	NS	0.177719667487208	0.999999979788073	NS	0.32151100855768	1	NS	-0.442220784910942	1	NS	-0.652388772583172	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147501	MtrunA17Chr1g0147501			medtr.A17.gnm5.MtrunA17Chr1	-	1171873	1175684	-0.256325244023092	1	NS	-0.192462163523065	1	NS	-0.174330090105197	0.999999979788073	NS	-0.233415348913977	1	NS	0.385851389525416	1	NS	0.228702904081277	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147511	MtrunA17Chr1g0147511			medtr.A17.gnm5.MtrunA17Chr1	-	1179068	1181234	1.4182376396388	0.36853055362626	NS	1.05728843933446	0.807328396690031	NS	1.71118224157539	0.285640974240196	NS	1.93539357044493	0.0595914519104064	NS	-1.59550087065209	0.344617940559017	NS	-0.559981160128132	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147521	MtrunA17Chr1g0147521			medtr.A17.gnm5.MtrunA17Chr1	+	1179385	1180966	1.45666601230496	0.224378756264635	NS	1.33796096864725	0.335646140225679	NS	1.82178147684776	0.0918503575263025	NS	1.95309957579088	0.019686175441025	UP	-1.18524356063045	0.817770387904155	NS	-0.585572010552933	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147601	MtrunA17Chr1g0147601	MtEPCL1	(glycosyl transferase 64 family)	medtr.A17.gnm5.MtrunA17Chr1	+	1233464	1235197	0.825875225473845	1	NS	0.208897757769914	1	NS	0.443275275804517	0.999999979788073	NS	0.6511912017295	1	NS	0.273292294668918	1	NS	0.979006355385515	0.978481518351662	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147611	MtrunA17Chr1g0147611			medtr.A17.gnm5.MtrunA17Chr1	+	1238768	1249675	2.04020567099594	0.00394591801782597	UP	2.48014755617024	0.000280772399480158	UP	0.211902763660211	0.999999979788073	NS	1.7333813050885	0.0243496798834054	UP	0.274664618894077	1	NS	1.25625334430097	0.366557704319666	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147631	MtrunA17Chr1g0147631	MtLATD/NIP|MtNPF1.7	lateral root organ defective/NUMEROUS INFECTIONS AND POLYPHENOLICS|NRT1/ PTR FAMILY|nitrate / peptide transporter family	medtr.A17.gnm5.MtrunA17Chr1	+	1250698	1254404	2.33862147417851	0.000326353840766804	UP	1.44624234629801	0.110505998707873	NS	1.59853905419515	0.095209944615609	NS	1.00023475939227	0.85273141032078	NS	0.666840892304894	1	NS	0.876929597286483	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147651	MtrunA17Chr1g0147651	MtGT-1	trihelix transcription factor (GT) 1	medtr.A17.gnm5.MtrunA17Chr1	+	1263697	1267375	0.113578150408204	1	NS	-0.133656453079451	1	NS	-0.0296626398913903	0.999999979788073	NS	-0.236984572122122	1	NS	0.129292122908212	1	NS	-0.257719493583575	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147731	MtrunA17Chr1g0147731			medtr.A17.gnm5.MtrunA17Chr1	+	1302208	1307128	-1.47451535605004	0.48949210527425	NS	-1.64381663169783	0.360858844705967	NS	-1.03188642433419	0.999999979788073	NS	-1.12449476443121	0.75101723165879	NS	-1.89501480876155	0.277314030085747	NS	-3.70386095042585	0.00861697472666792	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147741	MtrunA17Chr1g0147741			medtr.A17.gnm5.MtrunA17Chr1	-	1307649	1310831	-1.4318675293591	0.413112595074208	NS	-1.89520810586966	0.140136921253538	NS	0.177191975582598	0.999999979788073	NS	-0.968104741553182	0.888796404109812	NS	-0.386124747124155	1	NS	-1.63848746074418	0.210312274709239	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147751	MtrunA17Chr1g0147751			medtr.A17.gnm5.MtrunA17Chr1	-	1310833	1328883	-0.712640538133793	1	NS	-0.97510505364831	0.942663452761094	NS	-0.830026733323449	0.999999979788073	NS	-1.1948884395498	0.408037242117363	NS	-0.293618881526241	1	NS	-0.434153797234161	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147821	MtrunA17Chr1g0147821	MtNodGRP47	Nodule-specific Glycine-rich	medtr.A17.gnm5.MtrunA17Chr1	-	1349982	1354717	-0.263964830412487	1	NS	-0.131406394398698	1	NS	0.307764604254779	0.999999979788073	NS	-0.115744304464913	1	NS	0.189985498465056	1	NS	-0.285275817692718	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147831	MtrunA17Chr1g0147831			medtr.A17.gnm5.MtrunA17Chr1	+	1352917	1353297	-0.371350801937834	1	NS	-0.29340625650411	1	NS	-0.0217686563592772	0.999999979788073	NS	-0.435489264992062	1	NS	-0.603760635708722	1	NS	-1.03962254012752	0.849581083699086	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147851	MtrunA17Chr1g0147851			medtr.A17.gnm5.MtrunA17Chr1	-	1361694	1374727	0.131632247402545	1	NS	-0.0137986400741111	1	NS	-0.298053668124983	0.999999979788073	NS	-0.146982618247358	1	NS	-0.229285443576027	1	NS	-0.0882726598398864	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147881	MtrunA17Chr1g0147881			medtr.A17.gnm5.MtrunA17Chr1	+	1392658	1396103	-0.0161096267397794	1	NS	-0.0186045984827366	1	NS	0.213353949310873	0.999999979788073	NS	0.193519241895722	1	NS	-0.13498565578285	1	NS	0.0512787220275319	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147911	MtrunA17Chr1g0147911			medtr.A17.gnm5.MtrunA17Chr1	+	1427190	1430267	-0.350204913238265	1	NS	-0.0973598168597372	1	NS	-0.333781875753615	0.999999979788073	NS	-0.0277001522948906	1	NS	-0.0806647869729635	1	NS	-0.327869091469599	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147921	MtrunA17Chr1g0147921			medtr.A17.gnm5.MtrunA17Chr1	+	1440667	1443374	2.30988395013373	0.000103522436349085	UP	2.15635075995985	0.000252628150727118	UP	1.76658624035149	0.0152866332873218	UP	2.13569969355506	0.000263386597090813	UP	-0.977883384544399	1	NS	-0.34545351609594	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147931	MtrunA17Chr1g0147931			medtr.A17.gnm5.MtrunA17Chr1	+	1445986	1452920	1.47662843724323	0.0598746428288396	NS	1.54996070325352	0.032129434567919	UP	0.977805415285619	0.999999979788073	NS	1.33729512780747	0.148533640047502	NS	0.408442995861037	1	NS	0.440350713337351	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147941	MtrunA17Chr1g0147941			medtr.A17.gnm5.MtrunA17Chr1	-	1453138	1456494	-1.81455348907269	0.355376222274817	NS	-1.50620304081798	0.511975648709818	NS	-0.929158106381415	0.999999979788073	NS	-0.816638977453126	1	NS	-1.59733572814178	0.575509319346455	NS	0.639292711387292	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147951	MtrunA17Chr1g0147951			medtr.A17.gnm5.MtrunA17Chr1	+	1462684	1467953	1.04019037198197	0.795031250880985	NS	1.07897494133826	0.660706147721673	NS	1.02372442082418	0.999999979788073	NS	1.02749698890492	0.778386977913601	NS	-0.0434047182963175	1	NS	0.23094889812193	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147961	MtrunA17Chr1g0147961			medtr.A17.gnm5.MtrunA17Chr1	-	1469602	1472331	0.431849231692952	1	NS	0.774859230091864	1	NS	-0.0376571442231786	0.999999979788073	NS	0.842867811934967	1	NS	-0.204448314583733	1	NS	0.198503681981014	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0147971	MtrunA17Chr1g0147971			medtr.A17.gnm5.MtrunA17Chr1	+	1479915	1482902	-0.0153878099889234	1	NS	0.263207595047905	1	NS	-0.128809290023707	0.999999979788073	NS	0.112640009541931	1	NS	-0.153431361555522	1	NS	-0.217251376990857	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148001	MtrunA17Chr1g0148001			medtr.A17.gnm5.MtrunA17Chr1	-	1499837	1511479	0.10093526103903	1	NS	-0.124862489253347	1	NS	0.0038642775633447	0.999999979788073	NS	0.291756397430382	1	NS	-0.526179164276227	1	NS	-1.12302361346128	0.643875660247905	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148021	MtrunA17Chr1g0148021			medtr.A17.gnm5.MtrunA17Chr1	+	1524102	1526442	-0.957373025329459	0.986057536587234	NS	-1.46648079608071	0.266175295878041	NS	-0.203968106939241	0.999999979788073	NS	-0.825027903204302	1	NS	-1.05994194362546	1	NS	-1.58515689051412	0.160421794765164	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148031	MtrunA17Chr1g0148031	MtAHA8	Plasma membrane proton pump	medtr.A17.gnm5.MtrunA17Chr1	-	1525557	1534763	-0.24365090535278	1	NS	-0.894321860369882	1	NS	0.345251617229532	0.999999979788073	NS	-0.49090994629022	1	NS	-1.99917249037587	0.00209052348784331	DOWN	-2.38618546094316	7.20764506999693e-05	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148041	MtrunA17Chr1g0148041			medtr.A17.gnm5.MtrunA17Chr1	+	1540276	1543615	0.450295069331284	1	NS	0.3959935200405	1	NS	0.437987964098803	0.999999979788073	NS	0.150216607613194	1	NS	-0.132535986156109	1	NS	0.088558852643495	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148051	MtrunA17Chr1g0148051			medtr.A17.gnm5.MtrunA17Chr1	+	1544892	1548053	-0.280606571441989	1	NS	-0.179478474366521	1	NS	0.174549653677674	0.999999979788073	NS	-0.441925375319286	1	NS	-0.0460552164973298	1	NS	-0.233158530184898	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148061	MtrunA17Chr1g0148061			medtr.A17.gnm5.MtrunA17Chr1	-	1548995	1554023	0.568390049992927	1	NS	0.567201167185725	1	NS	0.390377889520761	0.999999979788073	NS	0.66788567593601	1	NS	-0.164454775571182	1	NS	-0.060220157696667	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148071	MtrunA17Chr1g0148071			medtr.A17.gnm5.MtrunA17Chr1	-	1581172	1585123	0.621880736868171	1	NS	0.469701286957197	1	NS	0.861710568902808	0.999999979788073	NS	0.652468108842391	1	NS	0.436817088789223	1	NS	-0.234062502981392	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148081	MtrunA17Chr1g0148081			medtr.A17.gnm5.MtrunA17Chr1	+	1585196	1587339	-0.862879231075537	1	NS	-0.848886739032216	1	NS	-0.38196161469754	0.999999979788073	NS	-1.140484188486	0.628351521322337	NS	0.612677331496912	1	NS	-1.8715369239232	0.0473771338556664	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148121	MtrunA17Chr1g0148121			medtr.A17.gnm5.MtrunA17Chr1	-	1600158	1609409	0.485521843401331	1	NS	0.749728424567758	1	NS	0.232331271836653	0.999999979788073	NS	0.487047508117726	1	NS	-0.575507244817512	1	NS	-0.0981773930866831	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148131	MtrunA17Chr1g0148131			medtr.A17.gnm5.MtrunA17Chr1	+	1624713	1628993	-0.207945023178982	1	NS	-0.374231043284174	1	NS	-0.315412744078298	0.999999979788073	NS	-0.507111637689423	1	NS	0.540097054476931	1	NS	-0.135771391783607	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0148141	MtrunA17Chr1g0148141	MtFPF	flowering-promoting factor-like protein	medtr.A17.gnm5.MtrunA17Chr1	-	1632374	1634273	-0.632532730118518	1	NS	-1.0162576827667	0.842811509411381	NS	-0.363953525535097	0.999999979788073	NS	-1.0234558326599	0.79718278681899	NS	-1.13706444028034	0.806948512306321	NS	-1.47943446625473	0.0972564157275581	NS
